"id","ip_usuario","tipo_movimiento","origen","elementos_involucrados","fecha_hora","comentarios"
"1815","192.168.1.28","2","Directo","btn_agregar_carrito","2025-11-21 09:19:29","Interaccion interfaz"
"1816","192.168.1.28","3","Directo","vista_Chaqueta_Cuero","2025-11-21 09:20:06","Navegando catalogo"
"1817","192.168.1.28","2","Directo","link_menu_hombres","2025-11-21 09:20:08","Interaccion interfaz"
"1818","192.168.1.28","3","Directo","vista_Camisa_Lino_Blanca","2025-11-21 09:20:14","Navegando catalogo"
"1819","192.168.1.39","1","Google Ads","Home_Page","2025-11-21 11:36:00","Inicio de sesion"
"1820","192.168.1.39","3","Google Ads","vista_Jean_Slim_Negro","2025-11-21 11:36:10","Navegando catalogo"
"1821","192.168.1.39","3","Google Ads","vista_Jean_Slim_Negro","2025-11-21 11:36:19","Navegando catalogo"
"1822","192.168.1.39","3","Google Ads","vista_Chaqueta_Cuero","2025-11-21 11:36:43","Navegando catalogo"
"1823","192.168.1.45","1","Google Ads","Home_Page","2025-11-21 14:14:00","Inicio de sesion"
"1824","192.168.1.45","3","Google Ads","vista_Chaqueta_Cuero","2025-11-21 14:14:43","Navegando catalogo"
"1825","192.168.1.45","3","Google Ads","vista_Chaqueta_Cuero","2025-11-21 14:15:24","Navegando catalogo"
"1826","192.168.1.47","1","Google Ads","Home_Page","2025-11-21 14:50:00","Inicio de sesion"
"1827","192.168.1.47","3","Google Ads","vista_Jean_Slim_Negro","2025-11-21 14:50:37","Navegando catalogo"
"1828","192.168.1.47","2","Google Ads","link_menu_hombres","2025-11-21 14:50:39","Interaccion interfaz"
"1829","192.168.1.47","3","Google Ads","vista_Jean_Slim_Negro","2025-11-21 14:51:03","Navegando catalogo"
"1830","192.168.1.47","2","Google Ads","btn_agregar_carrito","2025-11-21 14:51:05","Interaccion interfaz"
"1831","192.168.1.47","3","Google Ads","vista_Chaqueta_Cuero","2025-11-21 14:51:42","Navegando catalogo"
"1832","192.168.1.47","2","Google Ads","link_menu_hombres","2025-11-21 14:51:44","Interaccion interfaz"
"1833","192.168.1.48","1","Instagram Bio","Home_Page","2025-11-21 17:30:00","Inicio de sesion"
"1834","192.168.1.48","3","Instagram Bio","vista_Zapatillas_Urban","2025-11-21 17:30:29","Navegando catalogo"
"1835","192.168.1.48","2","Instagram Bio","btn_agregar_carrito","2025-11-21 17:30:31","Interaccion interfaz"
"1836","192.168.1.41","1","Google Ads","Home_Page","2025-11-21 20:19:00","Inicio de sesion"
"1837","192.168.1.41","3","Google Ads","vista_Jean_Slim_Negro","2025-11-21 20:19:38","Navegando catalogo"
"1838","192.168.1.41","2","Google Ads","btn_ver_tallas","2025-11-21 20:19:40","Interaccion interfaz"
"1839","192.168.1.26","1","Newsletter","Home_Page","2025-11-21 22:44:00","Inicio de sesion"
"1840","192.168.1.26","3","Newsletter","vista_Vestido_Verano_Floral","2025-11-21 22:44:40","Navegando catalogo"
"1841","192.168.1.26","2","Newsletter","btn_agregar_carrito","2025-11-21 22:44:42","Interaccion interfaz"
"1842","192.168.1.26","3","Newsletter","vista_Zapatillas_Urban","2025-11-21 22:45:21","Navegando catalogo"
"1843","192.168.1.26","3","Newsletter","vista_Jean_Slim_Negro","2025-11-21 22:45:45","Navegando catalogo"
"1844","192.168.1.26","2","Newsletter","link_menu_hombres","2025-11-21 22:45:47","Interaccion interfaz"
"1845","192.168.1.19","1","Google Ads","Home_Page","2025-11-21 23:27:00","Inicio de sesion"
"1846","192.168.1.19","3","Google Ads","vista_Chaqueta_Cuero","2025-11-21 23:27:20","Navegando catalogo"
"1847","192.168.1.19","2","Google Ads","btn_agregar_carrito","2025-11-21 23:27:22","Interaccion interfaz"
"1848","192.168.1.19","3","Google Ads","vista_Vestido_Verano_Floral","2025-11-21 23:28:06","Navegando catalogo"
"1849","192.168.1.19","2","Google Ads","btn_agregar_carrito","2025-11-21 23:28:08","Interaccion interfaz"
"1850","192.168.1.19","3","Google Ads","vista_Vestido_Verano_Floral","2025-11-21 23:28:14","Navegando catalogo"
"1851","192.168.1.19","2","Google Ads","btn_ver_tallas","2025-11-21 23:28:16","Interaccion interfaz"
"1852","192.168.1.19","3","Google Ads","vista_Vestido_Verano_Floral","2025-11-21 23:28:45","Navegando catalogo"
"1853","192.168.1.19","3","Google Ads","vista_Zapatillas_Urban","2025-11-21 23:29:05","Navegando catalogo"
"1854","192.168.1.19","4","Google Ads","btn_finalizar_pago_exitoso","2025-11-21 23:29:34","Venta Exitosa"
"1855","192.168.1.1","1","Google Ads","Home_Page","2025-11-22 00:32:00","Inicio de sesion"
"1856","192.168.1.1","3","Google Ads","vista_Chaqueta_Cuero","2025-11-22 00:32:21","Navegando catalogo"
"1857","192.168.1.1","3","Google Ads","vista_Jean_Slim_Negro","2025-11-22 00:32:41","Navegando catalogo"
"1858","192.168.1.1","3","Google Ads","vista_Jean_Slim_Negro","2025-11-22 00:33:18","Navegando catalogo"
"1859","192.168.1.1","3","Google Ads","vista_Vestido_Verano_Floral","2025-11-22 00:33:58","Navegando catalogo"
"1860","192.168.1.1","2","Google Ads","btn_ver_tallas","2025-11-22 00:34:00","Interaccion interfaz"
"1861","192.168.1.1","3","Google Ads","vista_Camisa_Lino_Blanca","2025-11-22 00:34:33","Navegando catalogo"
"1862","192.168.1.1","2","Google Ads","link_menu_hombres","2025-11-22 00:34:35","Interaccion interfaz"
"1863","192.168.1.1","4","Google Ads","btn_finalizar_pago_exitoso","2025-11-22 00:34:55","Venta Exitosa"
"1864","192.168.1.33","1","Instagram Bio","Home_Page","2025-11-22 02:07:00","Inicio de sesion"
"1865","192.168.1.33","3","Instagram Bio","vista_Chaqueta_Cuero","2025-11-22 02:07:28","Navegando catalogo"
"1866","192.168.1.33","3","Instagram Bio","vista_Chaqueta_Cuero","2025-11-22 02:08:04","Navegando catalogo"
"1867","192.168.1.33","2","Instagram Bio","btn_agregar_carrito","2025-11-22 02:08:06","Interaccion interfaz"
"1868","192.168.1.33","3","Instagram Bio","vista_Camisa_Lino_Blanca","2025-11-22 02:08:32","Navegando catalogo"
"1869","192.168.1.33","2","Instagram Bio","btn_ver_tallas","2025-11-22 02:08:34","Interaccion interfaz"
"1870","192.168.1.33","3","Instagram Bio","vista_Chaqueta_Cuero","2025-11-22 02:08:52","Navegando catalogo"
"1871","192.168.1.33","2","Instagram Bio","img_zoom","2025-11-22 02:08:54","Interaccion interfaz"
"1872","192.168.1.33","3","Instagram Bio","vista_Chaqueta_Cuero","2025-11-22 02:09:30","Navegando catalogo"
"1873","192.168.1.33","4","Instagram Bio","btn_finalizar_pago_exitoso","2025-11-22 02:09:49","Venta Exitosa"
"1874","192.168.1.27","1","Instagram Bio","Home_Page","2025-11-22 04:42:00","Inicio de sesion"
"1875","192.168.1.27","3","Instagram Bio","vista_Chaqueta_Cuero","2025-11-22 04:42:44","Navegando catalogo"
"1876","192.168.1.27","3","Instagram Bio","vista_Zapatillas_Urban","2025-11-22 04:43:15","Navegando catalogo"
"1877","192.168.1.27","2","Instagram Bio","btn_ver_tallas","2025-11-22 04:43:17","Interaccion interfaz"
"1878","192.168.1.27","3","Instagram Bio","vista_Jean_Slim_Negro","2025-11-22 04:43:39","Navegando catalogo"
"1879","192.168.1.27","3","Instagram Bio","vista_Camisa_Lino_Blanca","2025-11-22 04:43:52","Navegando catalogo"
"1880","192.168.1.27","5","Instagram Bio","btn_cancelar_checkout","2025-11-22 04:44:30","Abandono en pago"
"1881","192.168.1.24","1","Directo","Home_Page","2025-11-22 05:23:00","Inicio de sesion"
"1882","192.168.1.24","3","Directo","vista_Camisa_Lino_Blanca","2025-11-22 05:23:38","Navegando catalogo"
"1883","192.168.1.24","3","Directo","vista_Camisa_Lino_Blanca","2025-11-22 05:24:03","Navegando catalogo"
"1884","192.168.1.24","2","Directo","link_menu_hombres","2025-11-22 05:24:05","Interaccion interfaz"
"1885","192.168.1.24","3","Directo","vista_Zapatillas_Urban","2025-11-22 05:24:27","Navegando catalogo"
"1886","192.168.1.24","2","Directo","btn_ver_tallas","2025-11-22 05:24:29","Interaccion interfaz"
"1887","192.168.1.50","1","Instagram Bio","Home_Page","2025-11-22 07:53:00","Inicio de sesion"
"1888","192.168.1.50","3","Instagram Bio","vista_Jean_Slim_Negro","2025-11-22 07:53:42","Navegando catalogo"
"1889","192.168.1.50","2","Instagram Bio","link_menu_hombres","2025-11-22 07:53:44","Interaccion interfaz"
"1890","192.168.1.50","3","Instagram Bio","vista_Zapatillas_Urban","2025-11-22 07:54:17","Navegando catalogo"
"1891","192.168.1.50","2","Instagram Bio","btn_agregar_carrito","2025-11-22 07:54:19","Interaccion interfaz"
"1892","192.168.1.50","3","Instagram Bio","vista_Jean_Slim_Negro","2025-11-22 07:54:35","Navegando catalogo"
"1893","192.168.1.26","1","Facebook","Home_Page","2025-11-22 08:16:00","Inicio de sesion"
"1894","192.168.1.26","3","Facebook","vista_Chaqueta_Cuero","2025-11-22 08:16:40","Navegando catalogo"
"1895","192.168.1.26","2","Facebook","img_zoom","2025-11-22 08:16:42","Interaccion interfaz"
"1896","192.168.1.46","1","Facebook","Home_Page","2025-11-22 09:37:00","Inicio de sesion"
"1897","192.168.1.46","3","Facebook","vista_Camisa_Lino_Blanca","2025-11-22 09:37:32","Navegando catalogo"
"1898","192.168.1.46","2","Facebook","link_menu_hombres","2025-11-22 09:37:34","Interaccion interfaz"
"1899","192.168.1.39","1","Facebook","Home_Page","2025-11-22 11:20:00","Inicio de sesion"
"1900","192.168.1.39","3","Facebook","vista_Chaqueta_Cuero","2025-11-22 11:20:39","Navegando catalogo"
"1901","192.168.1.39","2","Facebook","btn_agregar_carrito","2025-11-22 11:20:41","Interaccion interfaz"
"1902","192.168.1.39","3","Facebook","vista_Zapatillas_Urban","2025-11-22 11:21:11","Navegando catalogo"
"1903","192.168.1.39","2","Facebook","link_menu_hombres","2025-11-22 11:21:13","Interaccion interfaz"
"1904","192.168.1.39","3","Facebook","vista_Zapatillas_Urban","2025-11-22 11:21:34","Navegando catalogo"
"1905","192.168.1.39","2","Facebook","link_menu_hombres","2025-11-22 11:21:36","Interaccion interfaz"
"1906","192.168.1.26","1","Instagram Bio","Home_Page","2025-11-22 14:05:00","Inicio de sesion"
"1907","192.168.1.26","3","Instagram Bio","vista_Vestido_Verano_Floral","2025-11-22 14:05:06","Navegando catalogo"
"1908","192.168.1.26","3","Instagram Bio","vista_Chaqueta_Cuero","2025-11-22 14:05:23","Navegando catalogo"
"1909","192.168.1.32","1","Instagram Bio","Home_Page","2025-11-22 16:53:00","Inicio de sesion"
"1910","192.168.1.32","3","Instagram Bio","vista_Vestido_Verano_Floral","2025-11-22 16:53:12","Navegando catalogo"
"1911","192.168.1.32","2","Instagram Bio","btn_agregar_carrito","2025-11-22 16:53:14","Interaccion interfaz"
"1912","192.168.1.32","3","Instagram Bio","vista_Vestido_Verano_Floral","2025-11-22 16:53:29","Navegando catalogo"
"1913","192.168.1.32","2","Instagram Bio","img_zoom","2025-11-22 16:53:31","Interaccion interfaz"
"1914","192.168.1.32","3","Instagram Bio","vista_Zapatillas_Urban","2025-11-22 16:54:04","Navegando catalogo"
"1915","192.168.1.32","2","Instagram Bio","btn_ver_tallas","2025-11-22 16:54:06","Interaccion interfaz"
"1916","192.168.1.32","3","Instagram Bio","vista_Jean_Slim_Negro","2025-11-22 16:54:41","Navegando catalogo"
"1917","192.168.1.32","5","Instagram Bio","btn_cancelar_checkout","2025-11-22 16:54:52","Abandono en pago"
"1918","192.168.1.30","1","Google Ads","Home_Page","2025-11-22 19:09:00","Inicio de sesion"
"1919","192.168.1.30","3","Google Ads","vista_Jean_Slim_Negro","2025-11-22 19:09:16","Navegando catalogo"
"1920","192.168.1.30","2","Google Ads","btn_agregar_carrito","2025-11-22 19:09:18","Interaccion interfaz"
"1921","192.168.1.29","1","Directo","Home_Page","2025-11-22 19:40:00","Inicio de sesion"
"1922","192.168.1.29","3","Directo","vista_Vestido_Verano_Floral","2025-11-22 19:40:41","Navegando catalogo"
"1923","192.168.1.29","2","Directo","link_menu_hombres","2025-11-22 19:40:43","Interaccion interfaz"
"1924","192.168.1.29","3","Directo","vista_Jean_Slim_Negro","2025-11-22 19:41:25","Navegando catalogo"
"1925","192.168.1.29","3","Directo","vista_Chaqueta_Cuero","2025-11-22 19:41:46","Navegando catalogo"
"1926","192.168.1.18","1","Google Ads","Home_Page","2025-11-22 20:21:00","Inicio de sesion"
"1927","192.168.1.18","3","Google Ads","vista_Chaqueta_Cuero","2025-11-22 20:21:17","Navegando catalogo"
"1928","192.168.1.18","3","Google Ads","vista_Jean_Slim_Negro","2025-11-22 20:21:55","Navegando catalogo"
"1929","192.168.1.18","2","Google Ads","btn_agregar_carrito","2025-11-22 20:21:57","Interaccion interfaz"
"1930","192.168.1.36","1","Directo","Home_Page","2025-11-22 21:44:00","Inicio de sesion"
"1931","192.168.1.36","3","Directo","vista_Camisa_Lino_Blanca","2025-11-22 21:44:41","Navegando catalogo"
"1932","192.168.1.36","2","Directo","img_zoom","2025-11-22 21:44:43","Interaccion interfaz"
"1933","192.168.1.36","3","Directo","vista_Chaqueta_Cuero","2025-11-22 21:45:03","Navegando catalogo"
"1934","192.168.1.36","3","Directo","vista_Zapatillas_Urban","2025-11-22 21:45:28","Navegando catalogo"
"1935","192.168.1.36","3","Directo","vista_Zapatillas_Urban","2025-11-22 21:46:01","Navegando catalogo"
"1936","192.168.1.36","2","Directo","btn_agregar_carrito","2025-11-22 21:46:03","Interaccion interfaz"
"1937","192.168.1.36","3","Directo","vista_Chaqueta_Cuero","2025-11-22 21:46:38","Navegando catalogo"
"1938","192.168.1.36","4","Directo","btn_finalizar_pago_exitoso","2025-11-22 21:47:04","Venta Exitosa"
"1939","192.168.1.20","1","Google Ads","Home_Page","2025-11-22 23:46:00","Inicio de sesion"
"1940","192.168.1.20","3","Google Ads","vista_Chaqueta_Cuero","2025-11-22 23:46:13","Navegando catalogo"
"1941","192.168.1.20","3","Google Ads","vista_Chaqueta_Cuero","2025-11-22 23:46:26","Navegando catalogo"
"1942","192.168.1.34","1","Directo","Home_Page","2025-11-23 01:04:00","Inicio de sesion"
"1943","192.168.1.34","3","Directo","vista_Vestido_Verano_Floral","2025-11-23 01:04:28","Navegando catalogo"
"1944","192.168.1.34","3","Directo","vista_Jean_Slim_Negro","2025-11-23 01:04:34","Navegando catalogo"
"1945","192.168.1.34","3","Directo","vista_Jean_Slim_Negro","2025-11-23 01:04:56","Navegando catalogo"
"1946","192.168.1.34","2","Directo","btn_ver_tallas","2025-11-23 01:04:58","Interaccion interfaz"
"1947","192.168.1.32","1","Directo","Home_Page","2025-11-23 02:54:00","Inicio de sesion"
"1948","192.168.1.32","3","Directo","vista_Jean_Slim_Negro","2025-11-23 02:54:35","Navegando catalogo"
"1949","192.168.1.32","3","Directo","vista_Vestido_Verano_Floral","2025-11-23 02:55:00","Navegando catalogo"
"1950","192.168.1.32","2","Directo","btn_ver_tallas","2025-11-23 02:55:02","Interaccion interfaz"
"1951","192.168.1.32","3","Directo","vista_Chaqueta_Cuero","2025-11-23 02:55:44","Navegando catalogo"
"1952","192.168.1.32","3","Directo","vista_Chaqueta_Cuero","2025-11-23 02:56:07","Navegando catalogo"
"1953","192.168.1.32","2","Directo","link_menu_hombres","2025-11-23 02:56:09","Interaccion interfaz"
"1954","192.168.1.32","3","Directo","vista_Camisa_Lino_Blanca","2025-11-23 02:56:27","Navegando catalogo"
"1955","192.168.1.32","4","Directo","btn_finalizar_pago_exitoso","2025-11-23 02:56:56","Venta Exitosa"
"1956","192.168.1.6","1","Directo","Home_Page","2025-11-23 04:35:00","Inicio de sesion"
"1957","192.168.1.6","3","Directo","vista_Zapatillas_Urban","2025-11-23 04:35:25","Navegando catalogo"
"1958","192.168.1.12","1","Directo","Home_Page","2025-11-23 05:06:00","Inicio de sesion"
"1959","192.168.1.12","3","Directo","vista_Zapatillas_Urban","2025-11-23 05:06:19","Navegando catalogo"
"1960","192.168.1.12","3","Directo","vista_Jean_Slim_Negro","2025-11-23 05:06:52","Navegando catalogo"
"1961","192.168.1.12","2","Directo","btn_ver_tallas","2025-11-23 05:06:54","Interaccion interfaz"
"1962","192.168.1.12","3","Directo","vista_Chaqueta_Cuero","2025-11-23 05:07:07","Navegando catalogo"
"1963","192.168.1.12","2","Directo","link_menu_hombres","2025-11-23 05:07:09","Interaccion interfaz"
"1964","192.168.1.12","3","Directo","vista_Camisa_Lino_Blanca","2025-11-23 05:07:21","Navegando catalogo"
"1965","192.168.1.12","2","Directo","link_menu_hombres","2025-11-23 05:07:23","Interaccion interfaz"
"1966","192.168.1.12","3","Directo","vista_Zapatillas_Urban","2025-11-23 05:08:04","Navegando catalogo"
"1967","192.168.1.12","2","Directo","img_zoom","2025-11-23 05:08:06","Interaccion interfaz"
"1968","192.168.1.12","4","Directo","btn_finalizar_pago_exitoso","2025-11-23 05:08:45","Venta Exitosa"
"1969","192.168.1.29","1","Directo","Home_Page","2025-11-23 05:37:00","Inicio de sesion"
"1970","192.168.1.29","3","Directo","vista_Jean_Slim_Negro","2025-11-23 05:37:19","Navegando catalogo"
"1971","192.168.1.29","3","Directo","vista_Chaqueta_Cuero","2025-11-23 05:37:50","Navegando catalogo"
"1972","192.168.1.29","2","Directo","btn_agregar_carrito","2025-11-23 05:37:52","Interaccion interfaz"
"1973","192.168.1.29","3","Directo","vista_Zapatillas_Urban","2025-11-23 05:38:20","Navegando catalogo"
"1974","192.168.1.29","3","Directo","vista_Chaqueta_Cuero","2025-11-23 05:38:42","Navegando catalogo"
"1975","192.168.1.29","3","Directo","vista_Vestido_Verano_Floral","2025-11-23 05:38:54","Navegando catalogo"
"1976","192.168.1.29","4","Directo","btn_finalizar_pago_exitoso","2025-11-23 05:39:35","Venta Exitosa"
"1977","192.168.1.22","1","Instagram Bio","Home_Page","2025-11-23 08:21:00","Inicio de sesion"
"1978","192.168.1.22","3","Instagram Bio","vista_Vestido_Verano_Floral","2025-11-23 08:21:26","Navegando catalogo"
"1979","192.168.1.22","2","Instagram Bio","btn_ver_tallas","2025-11-23 08:21:28","Interaccion interfaz"
"1980","192.168.1.22","3","Instagram Bio","vista_Zapatillas_Urban","2025-11-23 08:21:46","Navegando catalogo"
"1981","192.168.1.33","1","Facebook","Home_Page","2025-11-23 10:28:00","Inicio de sesion"
"1982","192.168.1.33","3","Facebook","vista_Chaqueta_Cuero","2025-11-23 10:28:26","Navegando catalogo"
"1983","192.168.1.33","2","Facebook","btn_agregar_carrito","2025-11-23 10:28:28","Interaccion interfaz"
"1984","192.168.1.30","1","Google Ads","Home_Page","2025-11-23 11:47:00","Inicio de sesion"
"1985","192.168.1.30","3","Google Ads","vista_Zapatillas_Urban","2025-11-23 11:47:22","Navegando catalogo"
"1986","192.168.1.30","2","Google Ads","btn_agregar_carrito","2025-11-23 11:47:24","Interaccion interfaz"
"1987","192.168.1.30","3","Google Ads","vista_Zapatillas_Urban","2025-11-23 11:47:29","Navegando catalogo"
"1988","192.168.1.30","2","Google Ads","btn_agregar_carrito","2025-11-23 11:47:31","Interaccion interfaz"
"1989","192.168.1.30","3","Google Ads","vista_Zapatillas_Urban","2025-11-23 11:47:54","Navegando catalogo"
"1990","192.168.1.30","3","Google Ads","vista_Vestido_Verano_Floral","2025-11-23 11:48:13","Navegando catalogo"
"1991","192.168.1.30","2","Google Ads","btn_ver_tallas","2025-11-23 11:48:15","Interaccion interfaz"
"1992","192.168.1.30","5","Google Ads","btn_cancelar_checkout","2025-11-23 11:48:41","Abandono en pago"
"1993","192.168.1.37","1","Newsletter","Home_Page","2025-11-23 14:18:00","Inicio de sesion"
"1994","192.168.1.37","3","Newsletter","vista_Camisa_Lino_Blanca","2025-11-23 14:18:12","Navegando catalogo"
"1995","192.168.1.37","2","Newsletter","img_zoom","2025-11-23 14:18:14","Interaccion interfaz"
"1996","192.168.1.25","1","Newsletter","Home_Page","2025-11-23 14:36:00","Inicio de sesion"
"1997","192.168.1.25","3","Newsletter","vista_Camisa_Lino_Blanca","2025-11-23 14:36:24","Navegando catalogo"
"1998","192.168.1.25","2","Newsletter","link_menu_hombres","2025-11-23 14:36:26","Interaccion interfaz"
"1999","192.168.1.25","3","Newsletter","vista_Zapatillas_Urban","2025-11-23 14:36:42","Navegando catalogo"
